"","Year","Month","Class","Order","Family","Genus","Species","D1.","Res.","V2."
"972","2013","Mar","Cyanobacteriia","Thermosynechococcales","Thermosynechococcaceae","Synechococcus IR11","Synechococcus IR11_uncl",NA,0.0759616048615427,NA
"973","2013","Mar","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","Desulfatiglans_uncl",NA,0.0897728057454596,NA
"974","2013","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",NA,0.462675229611215,NA
"975","2013","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",NA,0.0828672053035011,NA
"976","2013","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax_uncl",NA,0.0276224017678337,NA
"977","2013","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,2.56197776396658,NA
"978","2013","Mar","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacteraceae_uncl","Oxalobacteraceae_uncl",NA,0.0276224017678337,NA
"979","2013","Mar","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",NA,0.497203231821007,NA
"980","2013","Mar","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sagittaria",NA,0.158828810165044,NA
"981","2013","Mar","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.0414336026517506,NA
"982","2013","Mar","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,0.165734410607002,NA
"983","2013","Mar","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","SH3-11_uncl",NA,1.16704647469097,NA
"984","2013","Mar","Vicinamibacteria","Vicinamibacterales","Vicinamibacterales_uncl","Vicinamibacterales_uncl","Vicinamibacterales_uncl",NA,0.0828672053035011,NA
"985","2013","Apr","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","hgcI clade_uncl",NA,0.194931773879142,NA
"986","2013","Apr","Alphaproteobacteria","Alphaproteobacteria_uncl","Alphaproteobacteria_uncl","Alphaproteobacteria_uncl","Alphaproteobacteria_uncl",NA,0.0243664717348928,NA
"987","2013","Apr","Alphaproteobacteria","Defluviicoccales","Defluviicoccales_uncl","Defluviicoccales_uncl","Defluviicoccales_uncl",NA,0.060916179337232,NA
"988","2013","Apr","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_uncl","Rhodospirillales_uncl","Rhodospirillales_uncl",NA,0.030458089668616,NA
"989","2013","Apr","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","buctensis",NA,0.127923976608187,NA
"990","2013","Apr","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",NA,0.060916179337232,NA
"991","2013","Apr","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,0.274122807017544,NA
"992","2013","Apr","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena PCC-7429","Pseudanabaena PCC-7429_uncl",NA,0.0913742690058479,NA
"993","2013","Apr","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group","Sva0081 sediment group_uncl",NA,0.127923976608187,NA
"994","2013","Apr","Elusimicrobia","MVP-88","MVP-88_uncl","MVP-88_uncl","MVP-88_uncl",NA,0.0121832358674464,NA
"995","2013","Apr","Gammaproteobacteria","Burkholderiales","Chitinibacteraceae","Chitinibacter","Chitinibacter_uncl",NA,0.0426413255360624,NA
"996","2013","Apr","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus","Alicycliphilus_uncl",NA,0.158382066276803,NA
"997","2013","Apr","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",NA,0.0243664717348928,NA
"998","2013","Apr","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Gallionellaceae_uncl","Gallionellaceae_uncl",NA,0.0182748538011696,NA
"999","2013","Apr","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilaceae_uncl","Methylophilaceae_uncl",NA,0.0182748538011696,NA
"1000","2013","Apr","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","Methylotenera_uncl",NA,0.0670077972709552,NA
"1001","2013","Apr","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseriaceae_uncl","Neisseriaceae_uncl",NA,0.13401559454191,NA
"1002","2013","Apr","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7","mle1-7_uncl",NA,0.0243664717348928,NA
"1003","2013","Apr","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae_uncl","Rhodocyclaceae_uncl",NA,0.0121832358674464,NA
"1004","2013","Apr","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","Thauera_uncl",NA,0.0060916179337232,NA
"1005","2013","Apr","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methyloparacoccus","Methyloparacoccus_uncl",NA,0.243664717348928,NA
"1006","2013","Apr","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Pseudohongiella_uncl",NA,0.243664717348928,NA
"1007","2013","Apr","Gracilibacteria","Absconditabacteriales (SR1)","Absconditabacteriales (SR1)_uncl","Absconditabacteriales (SR1)_uncl","Absconditabacteriales (SR1)_uncl",NA,0.0121832358674464,NA
"1008","2013","Apr","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl",NA,0.0852826510721248,NA
"1009","2013","Apr","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.115740740740741,NA
"1010","2013","Apr","Parcubacteria","Candidatus Kaiserbacteria","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl",NA,0.0913742690058479,NA
"1011","2013","Apr","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,0.0487329434697856,NA
"1012","2013","May","Alphaproteobacteria","Holosporales","Holosporaceae","Holosporaceae_uncl","Holosporaceae_uncl",NA,0.035660794522502,NA
"1013","2013","May","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,0.156907495899009,NA
"1014","2013","May","Aminicenantia","Aminicenantales","Aminicenantales_uncl","Aminicenantales_uncl","Aminicenantales_uncl",NA,0.0427929534270024,NA
"1015","2013","May","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","WCHB1-32_uncl",NA,0.0285286356180016,NA
"1016","2013","May","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas_uncl",NA,0.106982383567506,NA
"1017","2013","May","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae_uncl","Cyclobacteriaceae_uncl",NA,0.135511019185507,NA
"1018","2013","May","Bacteroidia","Cytophagales","Microscillaceae","OLB12","OLB12_uncl",NA,0.149775336994508,NA
"1019","2013","May","Clostridia","Hungateiclostridiaceae","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl",NA,0.149775336994508,NA
"1020","2013","May","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","popoffii",NA,0.17830397261251,NA
"1021","2013","May","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilaceae_uncl","Methylophilaceae_uncl",NA,0.0285286356180016,NA
"1022","2013","May","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",NA,0.0784537479495043,NA
"1023","2013","May","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halieaceae_uncl","Halieaceae_uncl",NA,0.00713215890450039,NA
"1024","2013","May","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade_uncl",NA,0.285286356180016,NA
"1025","2013","May","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",NA,0.0855859068540047,NA
"1026","2013","May","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","HdN1","HdN1_uncl",NA,0.0499251123315027,NA
"1027","2013","May","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azotobacter","Azotobacter_uncl",NA,0.18543613151701,NA
"1028","2013","May","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","linyingensis",NA,1.31231723842807,NA
"1029","2013","May","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","sagittaria",NA,0.470722487697026,NA
"1030","2013","May","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,0.0285286356180016,NA
"1031","2013","May","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrellaceae_uncl","Silvanigrellaceae_uncl",NA,0.206832608230511,NA
"1032","2013","May","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,0.0499251123315027,NA
"1033","2013","May","Vicinamibacteria","Vicinamibacterales","Vicinamibacterales_uncl","Vicinamibacterales_uncl","Vicinamibacterales_uncl",NA,0.0641894301405035,NA
"1034","2013","Jun","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudorhizobium","Pseudorhizobium_uncl",NA,0.0783029612756264,NA
"1035","2013","Jun","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,1.05353075170843,NA
"1036","2013","Jun","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas_uncl",NA,0.142369020501139,NA
"1037","2013","Jun","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,0.106776765375854,NA
"1038","2013","Jun","Bacteroidia","Flavobacteriales","Weeksellaceae","Weeksellaceae_uncl","Weeksellaceae_uncl",NA,0.484054669703872,NA
"1039","2013","Jun","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",NA,0.405751708428246,NA
"1040","2013","Jun","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","Solitalea_uncl",NA,0.0640660592255125,NA
"1041","2013","Jun","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",NA,0.626423690205011,NA
"1042","2013","Jun","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,0.0284738041002278,NA
"1043","2013","Jun","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter_uncl",NA,0.0854214123006834,NA
"1044","2013","Jun","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",NA,0.704726651480638,NA
"1045","2013","Jun","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacteraceae_uncl","Oxalobacteraceae_uncl",NA,0.0213553530751708,NA
"1046","2013","Jun","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl",NA,0.0925398633257403,NA
"1047","2013","Jun","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","Anaeromyxobacter_uncl",NA,0.626423690205011,NA
"1048","2013","Jun","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","Phaselicystis_uncl",NA,0.0427107061503417,NA
"1049","2013","Jun","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",NA,0.861332574031891,NA
"1050","2013","Jul","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Paracaedibacteraceae_uncl","Paracaedibacteraceae_uncl",NA,0.0755106907241078,NA
"1051","2013","Jul","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillaceae_uncl","Magnetospirillaceae_uncl",NA,0.019871234401081,NA
"1052","2013","Jul","Alphaproteobacteria","Rickettsiales","Candidatus Hepatincola","Candidatus Hepatincola_uncl","Candidatus Hepatincola_uncl",NA,0.0158969875208648,NA
"1053","2013","Jul","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,0.246403306573404,NA
"1054","2013","Jul","Bacteroidia","Bacteroidales","Bacteroidales_uncl","Bacteroidales_uncl","Bacteroidales_uncl",NA,0.111278912646054,NA
"1055","2013","Jul","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","Bacteroidetes vadinHA17_uncl","Bacteroidetes vadinHA17_uncl",NA,0.0516652094428106,NA
"1056","2013","Jul","Bacteroidia","Bacteroidales","Marinilabiliaceae","[Cytophaga] xylanolytica group","[Cytophaga] xylanolytica group_uncl",NA,0.0516652094428106,NA
"1057","2013","Jul","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae_uncl","Cyclobacteriaceae_uncl",NA,0.039742468802162,NA
"1058","2013","Jul","Bacteroidia","Cytophagales","Microscillaceae","Microscillaceae_uncl","Microscillaceae_uncl",NA,0.0755106907241078,NA
"1059","2013","Jul","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",NA,0.214609331531675,NA
"1060","2013","Jul","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae_uncl","Lentimicrobiaceae_uncl",NA,0.0675621969636754,NA
"1061","2013","Jul","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_uncl",NA,0.0119227406406486,NA
"1062","2013","Jul","Cyanobacteriia","Cyanobacteriales","Geitlerinemaceae","Geitlerinema PCC-7105","Geitlerinema PCC-7105_uncl",NA,0.154995628328432,NA
"1063","2013","Jul","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Planktothricoides SR001","Planktothricoides SR001_uncl",NA,0.019871234401081,NA
"1064","2013","Jul","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Beggiatoa","Beggiatoa_uncl",NA,0.111278912646054,NA
"1065","2013","Jul","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenaceae_uncl","Alcaligenaceae_uncl",NA,0.079484937604324,NA
"1066","2013","Jul","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans_uncl",NA,0.135124393927351,NA
"1067","2013","Jul","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus","Sphaerotilus_uncl",NA,0.0675621969636754,NA
"1068","2013","Jul","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tibeticola","Tibeticola_uncl",NA,0.0437167156823782,NA
"1069","2013","Jul","Gammaproteobacteria","Run-SP154","Run-SP154_uncl","Run-SP154_uncl","Run-SP154_uncl",NA,0.099356172005405,NA
"1070","2013","Aug","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","hgcI clade_uncl",NA,0.306853051483123,NA
"1071","2013","Aug","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",NA,1.29560177292874,NA
"1072","2013","Sep","Acidobacteriae","Paludibaculum","Paludibaculum_uncl","Paludibaculum_uncl","Paludibaculum_uncl",NA,0.114150239276463,NA
"1073","2013","Sep","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","SWB02_uncl",NA,0.0834174825481846,NA
"1074","2013","Sep","Alphaproteobacteria","Micavibrionales","Micavibrionales_uncl","Micavibrionales_uncl","Micavibrionales_uncl",NA,0.0834174825481846,NA
"1075","2013","Sep","Alphaproteobacteria","Puniceispirillales","EF100-94H03","EF100-94H03_uncl","EF100-94H03_uncl",NA,0.035123150546604,NA
"1076","2013","Sep","Alphaproteobacteria","Rickettsiales","Fokiniaceae","Fokiniaceae_uncl","Fokiniaceae_uncl",NA,0.0219519690916275,NA
"1077","2013","Sep","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","Dinghuibacter_uncl",NA,0.0790270887298591,NA
"1078","2013","Sep","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",NA,0.0614655134565571,NA
"1079","2013","Sep","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter_uncl",NA,0.12732142073144,NA
"1080","2013","Sep","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter_uncl",NA,0.0878078763665101,NA
"1081","2013","Sep","Chlamydiae","Chlamydiales","Simkaniaceae","Simkaniaceae_uncl","Simkaniaceae_uncl",NA,0.035123150546604,NA
"1082","2013","Sep","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea PCC-7104","Nodosilinea PCC-7104_uncl",NA,0.184396540369671,NA
"1083","2013","Sep","Oligoflexia","Oligoflexales","Oligoflexus","Oligoflexus_uncl","Oligoflexus_uncl",NA,0.100979057821487,NA
"1084","2013","Sep","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,0.12732142073144,NA
"1085","2013","Oct","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",NA,0.202774813233725,NA
"1086","2013","Oct","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Micavibrionaceae_uncl","Micavibrionaceae_uncl",NA,0.117395944503735,NA
"1087","2013","Oct","Alphaproteobacteria","Micavibrionales","Micavibrionales_uncl","Micavibrionales_uncl","Micavibrionales_uncl",NA,0.0747065101387407,NA
"1088","2013","Oct","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,0.298826040554963,NA
"1089","2013","Oct","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_uncl","Sphingomonadaceae_uncl",NA,1.06723585912487,NA
"1090","2013","Oct","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","Bacteroidetes vadinHA17_uncl","Bacteroidetes vadinHA17_uncl",NA,0.0213447171824973,NA
"1091","2013","Oct","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,0.181430096051227,NA
"1092","2013","Oct","Chlamydiae","Chlamydiales","Simkaniaceae","Simkaniaceae_uncl","Simkaniaceae_uncl",NA,0.0533617929562433,NA
"1093","2013","Oct","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",NA,0.032017075773746,NA
"1094","2013","Oct","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","lwoffii",NA,0.117395944503735,NA
"1095","2013","Oct","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",NA,0.458911419423693,NA
"1096","2013","Oct","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.096051227321238,NA
"1097","2013","Oct","Parcubacteria","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl",NA,0.288153681963714,NA
"1098","2013","Oct","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","Opitutus_uncl",NA,0.224119530416222,NA
"1099","2013","Nov","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",NA,0.590440487347704,NA
"1100","2013","Nov","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,0.318650421743205,NA
"1101","2013","Nov","Bacteroidia","Cytophagales","Spirosomaceae","Flectobacillus","Flectobacillus_uncl",NA,0.393626991565136,NA
"1102","2013","Nov","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Robiginitalea_uncl",NA,0.168697282099344,NA
"1103","2013","Nov","Bacteroidia","Flavobacteriales","Weeksellaceae","Weeksellaceae_uncl","Weeksellaceae_uncl",NA,0.0937207122774133,NA
"1104","2013","Nov","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",NA,0.121836925960637,NA
"1105","2013","Nov","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter_uncl",NA,0.224929709465792,NA
"1106","2013","Nov","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter_uncl",NA,0.112464854732896,NA
"1107","2013","Nov","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_uncl",NA,0.178069353327085,NA
"1108","2013","Nov","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 5","Clostridium sensu stricto 5_uncl",NA,0.243673851921275,NA
"1109","2013","Nov","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium_uncl",NA,0.431115276476101,NA
"1110","2013","Nov","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",NA,0.28116213683224,NA
"1111","2013","Nov","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84_uncl","SC-I-84_uncl",NA,0.0656044985941893,NA
"1112","2013","Nov","Gammaproteobacteria","KI89A clade","KI89A clade_uncl","KI89A clade_uncl","KI89A clade_uncl",NA,0.253045923149016,NA
"1113","2013","Nov","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",NA,0.056232427366448,NA
"1114","2013","Nov","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,0.28116213683224,NA
"1115","2013","Nov","OM190","OM190_uncl","OM190_uncl","OM190_uncl","OM190_uncl",NA,0.393626991565136,NA
"1116","2013","Nov","Parcubacteria","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl",NA,0.224929709465792,NA
"1117","2013","Dec","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",NA,0.454518623457883,NA
"1118","2013","Dec","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_uncl","Rickettsiaceae_uncl",NA,0.159376660173543,NA
"1119","2013","Dec","Alphaproteobacteria","Rickettsiales","Rickettsiales_uncl","Rickettsiales_uncl","Rickettsiales_uncl",NA,0.236113570627472,NA
"1120","2013","Dec","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea","Anaerolinea_uncl",NA,0.159376660173543,NA
"1121","2013","Dec","Bacteroidia","Chitinophagales","Chitinophagales_uncl","Chitinophagales_uncl","Chitinophagales_uncl",NA,0.0177085177970604,NA
"1122","2013","Dec","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,0.448615784192196,NA
"1123","2013","Dec","Bacteroidia","Cytophagales","Microscillaceae","OLB12","OLB12_uncl",NA,0.129862463845109,NA
"1124","2013","Dec","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",NA,1.19827637093442,NA
"1125","2013","Dec","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,0.484032819786317,NA
"1126","2013","Dec","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","urocaniciphilum",NA,0.14757098164217,NA
"1127","2013","Dec","Bacteroidia","Flavobacteriales","Flavobacteriales_uncl","Flavobacteriales_uncl","Flavobacteriales_uncl",NA,0.0531255533911812,NA
"1128","2013","Dec","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium_uncl",NA,0.0354170355941208,NA
"1129","2013","Dec","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae_uncl","Lentimicrobiaceae_uncl",NA,0.14757098164217,NA
"1130","2013","Dec","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter_uncl",NA,0.118056785313736,NA
"1131","2013","Dec","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_uncl",NA,0.029514196328434,NA
"1132","2013","Dec","BRH-c20a","BRH-c20a_uncl","BRH-c20a_uncl","BRH-c20a_uncl","BRH-c20a_uncl",NA,0.0236113570627472,NA
"1133","2013","Dec","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","Sulfuricurvum_uncl",NA,0.0885425889853019,NA
"1134","2013","Dec","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus_uncl",NA,0.0236113570627472,NA
"1135","2013","Dec","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081 sediment group","Sva0081 sediment group_uncl",NA,0.112153946048049,NA
"1136","2013","Dec","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Hypnocyclicus","Hypnocyclicus_uncl",NA,0.0826397497196151,NA
"1137","2013","Dec","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","popoffii",NA,0.129862463845109,NA
"1138","2013","Dec","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","cosmopolitanus",NA,0.206599374299038,NA
"1139","2013","Dec","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,0.0177085177970604,NA
"1140","2013","Dec","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","bisanensis",NA,2.08370226078744,NA
"1141","2013","Dec","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",NA,0.0767369104539283,NA
"1142","2013","Dec","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans_uncl",NA,1.16876217460599,NA
"1143","2013","Dec","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus","Thiobacillus_uncl",NA,0.123959624579423,NA
"1144","2013","Dec","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","Ellin6067_uncl",NA,0.0531255533911812,NA
"1145","2013","Dec","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae_uncl","Rhodocyclaceae_uncl",NA,0.0472227141254944,NA
"1146","2013","Dec","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Sulfuritalea_uncl",NA,0.118056785313736,NA
"1147","2013","Dec","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","Cellvibrio_uncl",NA,0.301044802550027,NA
"1148","2013","Dec","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5) clade","OM60(NOR5) clade_uncl",NA,0.112153946048049,NA
